,researchExp,toeflScore,GRE_Total,CGPA,University
542,0.0,99.0,310,8.075,University of Texas at Dallas
543,0.0,110.0,310,8.65,University of Texas at Dallas
544,0.0,98.0,318,8.325,University of Texas at Dallas
545,0.0,108.0,326,8.25,University of Texas at Dallas
546,0.0,115.0,314,8.0,University of Texas at Dallas
547,0.0,104.21251509054326,288,9.5,University of Texas at Dallas
548,0.0,99.0,313,7.375,University of Texas at Dallas
549,0.0,103.0,319,8.25,University of Texas at Dallas
550,0.0,99.0,313,7.375,University of Texas at Dallas
551,0.0,100.0,306,8.149999999999999,University of Texas at Dallas
552,0.0,95.0,317,8.075,University of Texas at Dallas
553,0.0,109.0,313,6.25,University of Texas at Dallas
554,0.0,110.0,308,7.375,University of Texas at Dallas
555,0.0,95.0,304,8.149999999999999,University of Texas at Dallas
556,0.0,108.0,319,7.675,University of Texas at Dallas
557,0.0,99.0,316,6.625,University of Texas at Dallas
558,0.0,106.0,310,8.325,University of Texas at Dallas
559,0.0,107.0,320,8.0,University of Texas at Dallas
560,0.0,83.0,305,8.55,University of Texas at Dallas
561,0.0,95.0,303,8.875,University of Texas at Dallas
562,0.0,102.0,312,7.675,University of Texas at Dallas
563,0.0,101.0,308,8.475,University of Texas at Dallas
564,0.0,104.21251509054326,311,8.875,University of Texas at Dallas
565,0.0,97.0,311,6.5,University of Texas at Dallas
566,0.0,110.0,311,7.0,University of Texas at Dallas
567,0.0,104.21251509054326,333,8.65,University of Texas at Dallas
568,0.0,100.0,309,7.0,University of Texas at Dallas
569,0.0,112.0,313,7.125,University of Texas at Dallas
570,0.0,90.0,304,9.45,University of Texas at Dallas
571,0.0,103.0,312,7.5,University of Texas at Dallas
572,0.0,110.0,321,6.875,University of Texas at Dallas
573,0.0,104.21251509054326,313,8.325,University of Texas at Dallas
574,0.0,115.0,324,8.25,University of Texas at Dallas
575,0.0,103.0,310,8.95,University of Texas at Dallas
576,0.0,102.0,306,8.25,University of Texas at Dallas
577,0.0,99.0,323,8.725000000000001,University of Texas at Dallas
578,0.0,107.0,312,7.25,University of Texas at Dallas
579,0.0,104.21251509054326,301,7.925,University of Texas at Dallas
580,0.0,104.0,310,8.4,University of Texas at Dallas
581,0.0,103.0,309,8.55,University of Texas at Dallas
582,0.0,104.21251509054326,308,8.95,University of Texas at Dallas
583,0.0,104.21251509054326,308,8.725000000000001,University of Texas at Dallas
584,0.0,85.0,304,8.25,University of Texas at Dallas
585,0.0,115.0,322,8.4,University of Texas at Dallas
586,0.0,105.0,307,8.325,University of Texas at Dallas
587,0.0,101.0,315,8.475,University of Texas at Dallas
588,0.0,98.0,315,8.25,University of Texas at Dallas
589,0.0,100.0,303,8.475,University of Texas at Dallas
590,0.0,112.0,315,8.55,University of Texas at Dallas
591,0.0,102.0,308,7.5,University of Texas at Dallas
592,0.0,104.0,302,7.125,University of Texas at Dallas
593,0.0,107.0,311,7.5,University of Texas at Dallas
594,0.0,106.0,316,8.25,University of Texas at Dallas
595,0.0,100.0,307,9.6,University of Texas at Dallas
596,0.0,94.0,313,8.475,University of Texas at Dallas
597,0.0,106.0,310,8.075,University of Texas at Dallas
598,0.0,104.21251509054326,315,8.95,University of Texas at Dallas
599,0.0,104.0,316,8.8,University of Texas at Dallas
600,0.0,107.0,307,6.75,University of Texas at Dallas
601,0.0,115.0,319,8.25,University of Texas at Dallas
602,0.0,104.21251509054326,311,8.95,University of Texas at Dallas
603,0.0,104.21251509054326,308,8.875,University of Texas at Dallas
604,0.0,110.0,312,9.125,University of Texas at Dallas
605,0.0,98.0,312,8.55,University of Texas at Dallas
606,0.0,90.0,303,7.75,University of Texas at Dallas
607,0.0,104.21251509054326,316,9.275,University of Texas at Dallas
608,0.0,102.0,312,7.675,University of Texas at Dallas
609,0.0,102.0,317,8.475,University of Texas at Dallas
610,0.0,105.0,314,8.95,University of Texas at Dallas
611,0.0,113.0,325,6.75,University of Texas at Dallas
612,0.0,110.0,324,6.375,University of Texas at Dallas
613,0.0,87.0,304,7.375,University of Texas at Dallas
614,0.0,99.0,307,8.725000000000001,University of Texas at Dallas
615,0.0,104.21251509054326,310,8.075,University of Texas at Dallas
616,0.0,103.0,313,8.475,University of Texas at Dallas
617,0.0,105.0,317,8.25,University of Texas at Dallas
618,0.0,104.0,317,8.25,University of Texas at Dallas
619,0.0,100.0,309,7.25,University of Texas at Dallas
620,0.0,110.0,318,7.375,University of Texas at Dallas
621,0.0,84.0,303,6.75,University of Texas at Dallas
622,0.0,104.21251509054326,316,8.4,University of Texas at Dallas
623,0.0,104.21251509054326,308,8.725000000000001,University of Texas at Dallas
624,0.0,93.0,311,7.925,University of Texas at Dallas
625,0.0,105.0,311,8.95,University of Texas at Dallas
626,0.0,103.0,307,7.125,University of Texas at Dallas
627,0.0,94.0,308,8.075,University of Texas at Dallas
628,0.0,102.0,312,7.75,University of Texas at Dallas
629,0.0,87.0,300,7.925,University of Texas at Dallas
630,0.0,108.0,309,9.0,University of Texas at Dallas
631,0.0,104.21251509054326,320,8.475,University of Texas at Dallas
632,0.0,107.0,321,6.625,University of Texas at Dallas
633,0.0,105.0,300,8.95,University of Texas at Dallas
634,0.0,109.0,312,8.55,University of Texas at Dallas
635,0.0,93.0,306,7.25,University of Texas at Dallas
636,0.0,98.0,307,8.25,University of Texas at Dallas
637,0.0,98.0,314,8.25,University of Texas at Dallas
638,0.0,94.0,311,7.375,University of Texas at Dallas
639,0.0,91.0,311,7.375,University of Texas at Dallas
640,0.0,93.0,311,8.725000000000001,University of Texas at Dallas
641,0.0,102.0,310,8.475,University of Texas at Dallas
642,0.0,100.0,316,8.475,University of Texas at Dallas
643,0.0,94.0,316,7.25,University of Texas at Dallas
644,0.0,94.0,304,8.149999999999999,University of Texas at Dallas
645,0.0,112.0,314,6.75,University of Texas at Dallas
646,0.0,101.0,311,8.149999999999999,University of Texas at Dallas
647,0.0,104.0,302,9.75,University of Texas at Dallas
648,0.0,99.0,312,9.45,University of Texas at Dallas
649,0.0,109.0,319,8.65,University of Texas at Dallas
650,0.0,106.0,320,7.925,University of Texas at Dallas
651,0.0,106.0,306,7.925,University of Texas at Dallas
652,0.0,95.0,314,8.075,University of Texas at Dallas
653,0.0,105.0,323,8.149999999999999,University of Texas at Dallas
654,0.0,110.0,321,8.875,University of Texas at Dallas
655,0.0,93.0,302,8.325,University of Texas at Dallas
656,0.0,104.0,317,7.25,University of Texas at Dallas
657,0.0,103.0,311,8.95,University of Texas at Dallas
658,0.0,104.21251509054326,297,8.075,University of Texas at Dallas
659,0.0,110.0,314,8.149999999999999,University of Texas at Dallas
660,0.0,107.0,311,6.5,University of Texas at Dallas
661,0.0,104.0,306,9.275,University of Texas at Dallas
662,0.0,93.0,311,8.875,University of Texas at Dallas
663,0.0,99.0,312,7.125,University of Texas at Dallas
664,0.0,97.0,313,7.125,University of Texas at Dallas
665,0.0,104.0,312,7.0,University of Texas at Dallas
666,0.0,109.0,313,8.325,University of Texas at Dallas
667,0.0,97.0,308,8.075,University of Texas at Dallas
668,0.0,91.0,307,9.125,University of Texas at Dallas
669,0.0,108.0,312,8.725000000000001,University of Texas at Dallas
670,0.0,87.0,311,8.325,University of Texas at Dallas
671,0.0,102.0,305,9.05,University of Texas at Dallas
672,0.0,104.0,306,8.25,University of Texas at Dallas
673,0.0,90.0,311,9.125,University of Texas at Dallas
674,0.0,110.0,321,7.75,University of Texas at Dallas
675,0.0,103.0,314,8.149999999999999,University of Texas at Dallas
676,0.0,100.0,306,7.925,University of Texas at Dallas
677,0.0,100.0,314,8.325,University of Texas at Dallas
678,0.0,88.0,312,7.75,University of Texas at Dallas
679,0.0,101.0,306,8.8,University of Texas at Dallas
680,0.0,94.0,315,8.4,University of Texas at Dallas
681,0.0,107.0,317,6.75,University of Texas at Dallas
682,0.0,109.0,319,8.55,University of Texas at Dallas
683,0.0,107.0,320,7.925,University of Texas at Dallas
684,0.0,89.0,307,7.8500000000000005,University of Texas at Dallas
685,0.0,98.0,314,8.95,University of Texas at Dallas
686,0.0,92.0,312,8.4,University of Texas at Dallas
687,0.0,107.0,318,7.8500000000000005,University of Texas at Dallas
688,0.0,102.0,312,8.875,University of Texas at Dallas
689,0.0,96.0,314,8.0,University of Texas at Dallas
690,0.0,89.0,307,8.8,University of Texas at Dallas
691,0.0,94.0,311,8.65,University of Texas at Dallas
692,0.0,112.0,316,8.4,University of Texas at Dallas
693,0.0,102.0,314,9.125,University of Texas at Dallas
694,0.0,105.0,311,8.25,University of Texas at Dallas
695,0.0,105.0,309,7.75,University of Texas at Dallas
696,0.0,107.0,312,6.75,University of Texas at Dallas
697,0.0,114.0,322,8.725000000000001,University of Texas at Dallas
698,0.0,107.0,316,7.675,University of Texas at Dallas
699,0.0,110.0,313,8.149999999999999,University of Texas at Dallas
700,0.0,98.0,315,8.075,University of Texas at Dallas
701,0.0,100.0,325,7.0,University of Texas at Dallas
702,0.0,108.0,313,8.725000000000001,University of Texas at Dallas
703,0.0,104.21251509054326,306,8.55,University of Texas at Dallas
704,0.0,104.21251509054326,315,8.8,University of Texas at Dallas
705,0.0,98.0,310,8.65,University of Texas at Dallas
706,0.0,84.0,308,8.325,University of Texas at Dallas
707,0.0,113.0,315,6.875,University of Texas at Dallas
708,0.0,103.0,309,6.75,University of Texas at Dallas
709,0.0,100.0,305,6.375,University of Texas at Dallas
710,0.0,85.0,310,7.375,University of Texas at Dallas
711,0.0,110.0,317,8.075,University of Texas at Dallas
712,0.0,100.0,306,8.475,University of Texas at Dallas
713,0.0,104.21251509054326,303,8.725000000000001,University of Texas at Dallas
714,0.0,102.0,302,9.0,University of Texas at Dallas
715,0.0,105.0,301,8.075,University of Texas at Dallas
716,0.0,97.0,313,7.925,University of Texas at Dallas
717,0.0,87.0,313,7.25,University of Texas at Dallas
718,0.0,102.0,311,7.125,University of Texas at Dallas
719,0.0,92.0,309,7.925,University of Texas at Dallas
720,0.0,114.0,318,8.725000000000001,University of Texas at Dallas
721,0.0,91.0,309,7.125,University of Texas at Dallas
722,0.0,95.0,308,9.05,University of Texas at Dallas
723,0.0,111.0,317,8.55,University of Texas at Dallas
724,0.0,101.0,315,7.25,University of Texas at Dallas
725,0.0,99.0,305,8.0,University of Texas at Dallas
726,0.0,104.0,311,8.875,University of Texas at Dallas
727,0.0,98.0,303,7.25,University of Texas at Dallas
728,0.0,108.0,321,7.5,University of Texas at Dallas
729,0.0,101.0,308,8.55,University of Texas at Dallas
730,0.0,107.0,311,8.875,University of Texas at Dallas
731,0.0,104.21251509054326,310,9.350000000000001,University of Texas at Dallas
732,0.0,101.0,315,8.55,University of Texas at Dallas
733,0.0,107.0,311,4.275,University of Texas at Dallas
734,0.0,108.0,313,8.25,University of Texas at Dallas
735,0.0,107.0,315,8.4,University of Texas at Dallas
736,0.0,106.0,316,9.275,University of Texas at Dallas
737,0.0,104.0,313,9.05,University of Texas at Dallas
738,0.0,109.0,327,8.95,University of Texas at Dallas
739,0.0,102.0,307,9.0,University of Texas at Dallas
740,0.0,98.0,306,7.375,University of Texas at Dallas
741,0.0,109.0,311,8.325,University of Texas at Dallas
742,0.0,105.0,316,7.75,University of Texas at Dallas
743,0.0,8.0,321,7.675,University of Texas at Dallas
744,0.0,87.0,312,6.75,University of Texas at Dallas
745,0.0,101.0,319,7.375,University of Texas at Dallas
746,0.0,98.0,312,8.725000000000001,University of Texas at Dallas
747,0.0,104.21251509054326,300,8.325,University of Texas at Dallas
748,0.0,103.0,304,9.05,University of Texas at Dallas
749,0.0,98.0,322,8.4,University of Texas at Dallas
750,0.0,103.0,317,8.4,University of Texas at Dallas
751,0.0,100.0,309,7.375,University of Texas at Dallas
752,0.0,91.0,318,8.55,University of Texas at Dallas
753,0.0,101.0,308,8.725000000000001,University of Texas at Dallas
754,0.0,104.0,315,8.4,University of Texas at Dallas
755,0.0,91.0,313,7.8500000000000005,University of Texas at Dallas
756,0.0,93.0,306,8.725000000000001,University of Texas at Dallas
757,0.0,91.0,299,8.8,University of Texas at Dallas
758,0.0,109.0,317,8.725000000000001,University of Texas at Dallas
759,0.0,91.0,310,8.4,University of Texas at Dallas
760,0.0,100.0,309,7.25,University of Texas at Dallas
761,0.0,101.0,306,7.25,University of Texas at Dallas
762,0.0,101.0,309,8.8,University of Texas at Dallas
763,0.0,104.21251509054326,310,8.0,University of Texas at Dallas
764,0.0,8.0,325,8.55,University of Texas at Dallas
765,12.0,103.0,311,8.65,University of Texas at Dallas
766,0.0,111.0,319,7.75,University of Texas at Dallas
767,0.0,94.0,316,8.475,University of Texas at Dallas
768,0.0,111.0,314,7.675,University of Texas at Dallas
769,0.0,95.0,305,8.325,University of Texas at Dallas
770,0.0,107.0,321,7.125,University of Texas at Dallas
771,0.0,88.0,306,8.075,University of Texas at Dallas
772,0.0,99.0,309,7.8500000000000005,University of Texas at Dallas
773,0.0,114.0,322,6.0,University of Texas at Dallas
774,0.0,114.0,307,8.325,University of Texas at Dallas
775,0.0,93.0,318,8.65,University of Texas at Dallas
776,0.0,104.21251509054326,309,8.475,University of Texas at Dallas
777,0.0,95.0,321,8.475,University of Texas at Dallas
778,0.0,105.0,310,6.875,University of Texas at Dallas
779,0.0,111.0,325,7.8500000000000005,University of Texas at Dallas
780,0.0,101.0,307,8.55,University of Texas at Dallas
781,0.0,86.0,306,6.5,University of Texas at Dallas
782,0.0,111.0,310,7.0,University of Texas at Dallas
783,0.0,102.0,316,8.325,University of Texas at Dallas
784,0.0,96.0,305,7.375,University of Texas at Dallas
785,0.0,104.21251509054326,308,7.8500000000000005,University of Texas at Dallas
786,0.0,97.0,303,7.925,University of Texas at Dallas
787,0.0,104.0,309,7.125,University of Texas at Dallas
788,0.0,98.0,308,8.55,University of Texas at Dallas
789,0.0,90.0,305,8.149999999999999,University of Texas at Dallas
790,0.0,108.0,319,8.075,University of Texas at Dallas
791,0.0,98.0,313,8.25,University of Texas at Dallas
792,0.0,92.0,301,8.55,University of Texas at Dallas
793,0.0,108.0,307,7.925,University of Texas at Dallas
794,0.0,110.0,309,8.075,University of Texas at Dallas
795,0.0,107.0,308,8.149999999999999,University of Texas at Dallas
796,0.0,107.0,319,8.725000000000001,University of Texas at Dallas
797,0.0,104.0,322,7.75,University of Texas at Dallas
798,0.0,111.0,316,8.475,University of Texas at Dallas
799,0.0,108.0,315,7.925,University of Texas at Dallas
800,0.0,104.0,318,8.0,University of Texas at Dallas
801,0.0,97.0,308,7.925,University of Texas at Dallas
802,0.0,101.0,307,7.925,University of Texas at Dallas
803,0.0,106.0,310,8.325,University of Texas at Dallas
804,0.0,93.0,311,8.55,University of Texas at Dallas
805,0.0,104.0,319,8.325,University of Texas at Dallas
806,0.0,99.0,307,9.200000000000001,University of Texas at Dallas
807,0.0,93.0,308,8.149999999999999,University of Texas at Dallas
808,0.0,112.0,322,7.0,University of Texas at Dallas
809,0.0,94.0,305,7.675,University of Texas at Dallas
810,0.0,96.0,306,6.875,University of Texas at Dallas
811,0.0,107.0,304,8.65,University of Texas at Dallas
812,0.0,106.0,308,9.275,University of Texas at Dallas
813,0.0,110.0,317,7.0,University of Texas at Dallas
814,0.0,104.21251509054326,311,8.95,University of Texas at Dallas
815,0.0,112.0,309,9.5,University of Texas at Dallas
816,0.0,95.0,309,8.0,University of Texas at Dallas
817,0.0,99.0,311,8.075,University of Texas at Dallas
818,0.0,104.0,311,7.25,University of Texas at Dallas
819,0.0,113.0,306,8.25,University of Texas at Dallas
820,0.0,104.0,306,8.325,University of Texas at Dallas
821,0.0,87.0,308,7.375,University of Texas at Dallas
822,0.0,112.0,318,8.475,University of Texas at Dallas
823,0.0,106.0,313,7.125,University of Texas at Dallas
824,0.0,111.0,322,7.125,University of Texas at Dallas
825,0.0,106.0,315,6.5,University of Texas at Dallas
826,0.0,112.0,323,9.45,University of Texas at Dallas
827,0.0,100.0,307,8.55,University of Texas at Dallas
828,0.0,112.0,312,8.4,University of Texas at Dallas
829,0.0,106.0,320,8.25,University of Texas at Dallas
830,0.0,112.0,320,7.0,University of Texas at Dallas
831,0.0,103.0,311,8.149999999999999,University of Texas at Dallas
832,0.0,92.0,303,8.875,University of Texas at Dallas
833,0.0,97.0,309,8.875,University of Texas at Dallas
834,0.0,106.0,314,8.8,University of Texas at Dallas
835,0.0,94.0,305,8.875,University of Texas at Dallas
836,0.0,99.0,314,8.4,University of Texas at Dallas
837,0.0,106.0,313,6.75,University of Texas at Dallas
838,0.0,96.0,308,7.125,University of Texas at Dallas
839,0.0,104.0,309,8.25,University of Texas at Dallas
840,0.0,100.0,309,6.5,University of Texas at Dallas
841,0.0,117.0,329,8.25,University of Texas at Dallas
842,0.0,99.0,306,8.149999999999999,University of Texas at Dallas
843,0.0,92.0,315,9.200000000000001,University of Texas at Dallas
844,0.0,94.0,308,8.325,University of Texas at Dallas
